paper_id,section,question,answer
1073,Abstract:,What did Yahoo! use to hold its videos?,shared storage
1073,Abstract:,What did Yahoo! take advantage of when serving content?,geographic locality
1073,Abstract:,How many videos does Yahoo! efficiently serve?,millions
1073,Abstract:,What does SPOCA stand for?,Proportional
1073,Abstract:,What did Yahoo!'s initial architecture not use the front-end server caches effectively?,simple architecture
1073,Section 1: Introduction,"What is the size of a video compared to other media, such as web pages and photos, that puts a strain on the network infrastructure and also requires lots of storage?",larger
1073,Section 1: Introduction,How many video assets are in the Yahoo! Video Platform's library?,"20,000,000"
1073,Section 1: Introduction,How many unique videos can a typical front-end server hold in memory?,500
1073,Section 1: Introduction,What is the most intensive task of serving videos?,I/O
1073,Section 1: Introduction,What does a client connect to to serve the video content in their browsers?,front-end servers
1073,Section 1: Introduction,How many requests per day do end users make from the Yahoo! Video Platform's video library?,"30,000,000"
1073,Section 1: Introduction,"What company has a library of over 20,000,000 video assets in its library?",Yahoo!
1073,Section 2: Requirements,What does DLOD stand for?,Download pools
1073,Section 2: Requirements,What is the downside of re-indexing the entire content library every time a new front-end server became available?,too time-consuming
1073,Section 2: Requirements,What approach does Yahoo! use?,stateless addressing
1073,Section 2: Requirements,How long does it take for Request Router to recalculate the destination server on every request?,microseconds
1073,Section 2: Requirements,How much capacity would a newer server have in a heterogeneous pool?,twice
1073,Section 2: Requirements,What is the input for stateless addressing?,filename
1073,Section 3: Overview,"What do we want to do in a way that uses only soft state and can be tracked with a fixed, and relatively small, amount of memory?",popularity detection
1073,Section 3: Overview,What does Zebra decide which non-local popular content should be cached closer to the requestor?,content
1073,Section 3: Overview,"What does Zebra initially consider to be unpopular, so a first request for a particular video will be directed to the home locale?",all content
1073,Section 3: Overview,What is SPOCA beyond being deterministic in regards to caching and locality decisions?,consistent
1073,Section 3: Overview,What number of local servers will local content be cached at based on popularity?,optimal number
1073,Section 3: Overview,Who decides which non-local popular content should be cached closer to the requestor?,Zebra
1073,Section 3: Overview,"Which servers will occasionally drop out of the cluster due to outages or maintenance, and new servers will occasionally be added to refresh technology or increase capacity?",Front-end servers
1073,Section 3: Overview,"When the list of active servers changes, is it acceptable or unacceptable for the mapping of content to servers to wholly change?",unacceptable
1073,Section 3: Overview,How many request routers will independently arrive at the same mapping?,Two
1073,Section 3: Overview,How is the computation of SPOCA compared to a database lookup?,faster
1073,Section 4: The Zebra Algorithm,Where will popular content be cached locally?,front-end servers
1073,Section 4: The Zebra Algorithm,How many bloom filters does Zebra use in production?,17
1073,Section 4: The Zebra Algorithm,What does Zebra use to track popularity?,soft state
1073,Section 4: The Zebra Algorithm,What is not possible to do with the bloom filter?,remove content
1073,Section 4: The Zebra Algorithm,What is deemed popular based on the union of the two bloom filters?,content
1073,Section 4: The Zebra Algorithm,What component of request routing and content caching does Zebra handle?,geographic
1073,Section 4: The Zebra Algorithm,What seems like a good data structure to use for this kind of tracking?,Bloom filters
1073,Section 4: The Zebra Algorithm,What did Zebra enable us to do with delivery from storage?,decouple
1073,Section 4: The Zebra Algorithm,What type of content does Zebra use to determine when content should be cached in the nearest locale?,popular
1073,Section 5: The SPOCA Algorithm,What does SPOCA need to take into account when serving clusters around the world?,geolocality
1073,Section 5: The SPOCA Algorithm,What is a popular video?,vid1
1073,Section 5: The SPOCA Algorithm,How many servers does SPOCA aim to localize requests for a given video at?,one
1073,Section 5: The SPOCA Algorithm,What does localizing requests for a given video at a single server allow the best utilization of?,aggregate memory
1073,Section 5.2: Elasticity,What server previously handled a video?,server 3
1073,Section 5.2: Elasticity,Server 3 may end up replacing what with other content it is serving?,vid1
1073,Section 5.2: Elasticity,What may server 3 do when vid1 becomes popular or server 5 fails?,replacing vid1
1073,Section 5.3: Popular content,"What does routing start with if a hash is present, meaning the content has been served within the popularity window, rather than the name of the requested content?",stored hash
1073,Section 5.3: Popular content,What algorithm tries to minimize the number of servers that cache a particular piece of content to maximize the aggregate number of cached objects across the front-end servers?,SPOCA
1073,Section 5.3: Popular content,How long is the popularity window in SPOCA's case??,150 seconds
1073,Section 5.4: Memory management,What is the probability that a file will be requested again within a week?,83%
1073,Section 5.4: Memory management,What policy waited too long to bring content from the filers into local cache?,caching
1073,Section 5.4: Memory management,What does the policy of immediate page-in do in cache misses than it costs in page-ins??,save less
1073,Section 5.4: Memory management,What is the new caching policy called that corrects the problem of unresponsiveness in SPOCA's caches?,immediate page-in
1073,Section 5.4: Memory management,What type of caching policy did SPOCA use to correct the problem of unresponsiveness?,aggressive
