paper_id,section,question,answer
1070,Section 6.1: BSTORE file system performance,How many runs of the experiment did we run to remove variability?,24 runs
1070,Section 6.1: BSTORE file system performance,What does the local network highlight about BSTORE mechanisms?,overhead
1070,Section 6.2: Wide-area network performance,What reduces the number of bytes transferred over the network?,gzip
1070,Section 6.2: Wide-area network performance,What is the overhead of BSTOREGet over XHR-Get for a 1 MB file on a 1Mbps network?,1.4%
1070,Section 6.2: Wide-area network performance,What browser overhead becomes insignificant compared to network cost for realistic networks?,BSTORE
1070,Section 6.3: Performance of layered file systems,What is close to the overhead of a null layered file system?,Get performance
1070,Section 6.3: Performance of layered file systems,How long does it take to decrypt a 1 MB file?,3095ms
1070,Section 6.3: Performance of layered file systems,What was the size of the old file in this experiment?,1 KB
1070,Section 6.4: Browser compatibility,What encoded form did XHR POST send data in?,Base64
1070,Section 6.4: Browser compatibility,What is an important consideration for a good web application framework?,cross-browser
1070,Section 6.4: Browser compatibility,What browser was BSTORE able to run on with a small modification?,Google Chrome
1070,Section 6: BSTORE PERFORMANCE,What was the web browser we used?,Firefox 3.5.9
1070,Section 6: BSTORE PERFORMANCE,What is the local network between the client and the server?,100Mbps
1070,Section 6: BSTORE PERFORMANCE,"Along with XHR POST, what was BSTORE compared to?",XHR GET
1070,Section 7: DISCUSSION,What type of applications require sharing data between users?,Social
1070,Section 7: DISCUSSION,What can be hosted anywhere in BSTORE?,Javascript code
1070,Section 7: DISCUSSION,What does not support all applications in its current form?,BSTORE
1070,Section 8: RELATED WORK,What addresses new challenges posed by web applications?,BSTORE
1070,Section 8: RELATED WORK,What is an open protocol that allows a user to share data with another web application from a different origin?,OAuth
1070,Section 8: RELATED WORK,What could BSTORE support for other execution environments?,native bindings
1070,Section 9: CONCLUSION,What allows applications to organize their data in different ways?,tags
1070,Section 9: CONCLUSION,What allows applications to organize their data in different ways?,Tags
1070,Section 9: CONCLUSION,How many components are in BSTORE's architecture?,three
1070,Title,What is the title of the paper?,Separating Web Applications from User Data Storage with BSTORE
1071,Abstract:,What type of issues must the provenance community address?,nontechnical
1071,Abstract:,What type of mandates require the use of digital provenance?,top-down mandates
1071,Section 1.1.: Current Provenance Adoption Modes,What type of Adopters are there for provenance systems that address a need they already consider important?,Early
1071,Section 1.1.: Current Provenance Adoption Modes,What have some visionary leaders in the US tried to introduce provenance via top-down Mandates?,mandates
1071,Section 1.1.: Current Provenance Adoption Modes,Where have some visionary leaders tried to introduce provenance via top-down mandates?,US government
1071,Section 1.: Introduction,How many actual generators of provenance are there today?,very few
1071,Section 1.: Introduction,What is a major roadblock to provenance adoption in the CS field of systms and systms?,nontechnical issues
1071,Section 1.: Introduction,What is important to improve the research as well as to show payoffs to others of our research?,Adoption
1071,Section 2.: Players in Adoption Scenarios,What describes the sponsor domain for which we were asked to provide provenance services?,Figure 1
1071,Section 2.: Players in Adoption Scenarios,"What is the essence of a series of information gatherers and analysts generate data, reports, and threat assessments, using a variety of tools, using a variety of tools?",In
1071,Section 2.: Players in Adoption Scenarios,How long does it take for enterprise infrastructure to be created?,many years
1071,Section 3.1.: Non-provenance Incentives,What does social rewards provide to a user?,a carrot
1071,Section 3.: Incentives,What is Betty judged on?,Enhanced Search
1071,Section 3.: Incentives,What is an example of a program that integrates more tightly into the user's task and has nothing to do with provenance?,Kudos
1071,Section 3.: Incentives,What is the fundamental issue of convincing enough players to spend the time and resources to capture?,provenance
1071,Section 4.: Incentives at Work,What type of debugging did Carl use?,large system
1071,Section 4.: Incentives at Work,Who was required to provide After Action Reports?,Ernie
1071,Section 4.: Incentives at Work,What was the problem with the service provided by the other players in the chain?,patchy.
1071,Section 5.: Conclusions,What is better the more of it you have?,provenance
1071,Section 5.: Conclusions,What is an alternate way to convince new users to use a provenance service?,incentives
1071,Title,What is the title of the paper?,Provenance Needs Incentives for Everyone
1072,Abstract:,What did previous studies focus on providing to characterize the workload of a database system?,statistical summaries
1072,Section 1: Introduction,What are the three abstract levels of database workload characterization?,"session level,"
1072,Section 1: Introduction,What sub-model contains five consecutive SQL queries?,treatment-history
1072,Section 1: Introduction,How many consecutive SQL queries are contained in the treatment-history sub-models in the user access graph P of this paper?,five
1072,Section 3: Usages of User Access Patterns,What can user access patterns help to anticipate?,prefetch
1072,Section 3: Usages of User Access Patterns,What is a bottleneck of the database system?,resource-consumed queries
1072,Section 3: Usages of User Access Patterns,Who can re-design the submitted queries according to user access patterns?,Database users
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway",How many caches does SQL-Relay manage?,two kinds
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway",How many types of execution rules are there in SQL-Relay?,three
1072,"Section 4.1: SQL-Relay: an Event-driven, Rule-based Database Gateway","What was the name of the new database gateway that was proposed by the team at the University of California, Los Angeles in the late 1990s?",SQL-Relay
1072,Section 5: Related Work,What is the name of a relational database workload analyzer (REDWAR) developed to characterize the workload in a DB2-environment?,n
1072,Section 6: Conclusion,What idea was proposed in the paper to develop intelligent database gateways?,SQL-Relay
1072,Title,What is the title of the paper?,Characterizing Database User's Access Patterns
1073,Abstract:,What did the front-end servers use as caches for the content they served?,hard drives
